OP_Schulformen;OP_POKrz;OP_Krz;OP_Abgangsart_B;OP_Abgangsart_NB;OP_Art;OP_Typ;OP_Bildungsgang;OP_Name;OP_Kommentar;OP_Jahrgaenge;OP_BKIndex;OP_BKAnl_Typ;OP_Reihenfolge;gueltigVon;gueltigBis
-BK-SB-;APO-BK-15/D-BAB;APO-BK-15/D-BAB/BAB-FP;;;A;;B;fachpraktische Prüfung der Berufsabschlussprüfung für Erz. nach APO-BK-15, Anl.D;D, § 28-40;-05-;-16-;-D01-;1;;
-BK-SB-;APO-BK-15/D-BAB;APO-BK-15/D-BAB/FHR-S;;;A;;A;FHRsT: schulischer Teil der Fachhochschulreife nach APO-BK-15, Anl.D;D, § 13;-01-02-03-;-16-17-;-D01-D02-;2;;
-BK-SB-;APO-BK-15/D-BAB;APO-BK-15/D-BAB/V11;;;V;;A;Versetzung in die Jahrgangsstufe 12 nach APO-BK-15, Anl.D;D, § 5;-01-;-16-;-D01-D02-;1;;
-BK-SB-;APO-BK-15/D-FOS13;APO-BK-15/D-FOS15/AHR;;;A;;A;AHR: allgemeine Hochschulreife nach APO-BK-15, Anl.D;D, § 57 (3), § 58 (2);-01-;-20-;-D05-;2;;
-BK-SB-;APO-BK-15/D-FOS13;APO-BK-15/D-FOS15/AHR;;;A;;A;AHR: allgemeine Hochschulreife nach APO-BK-15, Anl.D;D, § 57 (3), § 58 (2);-02-;-20-;-D06-;2;;
-BK-SB-;APO-BK-15/D-FOS13;APO-BK-15/D-FOS13/FGHR;;;A;;A;FGHR: fachgebundene Hochschulreife nach APO-BK-15, Anl.D;D, § 58 (3);-01-;-20-;-D05-;1;;
-BK-SB-;APO-BK-15/D-FOS13;APO-BK-15/D-FOS13/FGHR;;;A;;A;FGHR: fachgebundene Hochschulreife nach APO-BK-15, Anl.D;D, § 58 (3);-02-;-20-;-D06-;1;;
-BK-SB-;APO-BK-15/E;APO-BK-15/E/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 6(2), 8;-01-02-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E;APO-BK-15/E/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 6(2), 8;-03-;-23-;-E13-;1;;
-BK-SB-;APO-BK-15/E;APO-BK-15/E/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2);-02-;;-E01-E04-;1;;
-BK-SB-;APO-BK-15/E;APO-BK-15/E/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2);-01-;;-E03-;1;;
-BK-SB-;APO-BK-15/E;APO-BK-15/E/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2);-04-;;-E02-;1;;
-BK-SB-;APO-BK-15/E;APO-BK-15/E/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2);-03-;;-E05-E13-;1;;
-BK-SB-;APO-BK-15/E;APO-BK-15/E/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-01-02-03-;-21-25-26-;-E01-E02-E03-E04-E05-E06-E07-E08-E09-E10-E13-;0;;
-BK-SB-;APO-BK-15/E;APO-BK-15/E/V;;;V;;A;Versetzung nach APO-BK-15;§ 10;-01-02-03-04-;-21-22-23-24-25-26-;-E01-E02-E03-E04-E05-E06-E07-E08-E09-E10-E13-;0;;
-BK-SB-;APO-BK-15/E-Agrar-1;APO-BK-15/E-Agrar-1200/BAB-I;;;A;;B;BAB: Berufsabschluss Stufe I nach APO-BK-15, Anl.E;E, § 20;-02-;-22-;-E04-;1;;
-BK-SB-;APO-BK-15/E-Agrar-1;APO-BK-15/E-Agrar-1200/BAB-I;;;A;;B;BAB: Berufsabschluss Stufe I nach APO-BK-15, Anl.E;E, § 20;-01-;-22-;-E03-;1;;
-BK-SB-;APO-BK-15/E-Agrar-1;APO-BK-15/E-Agrar-1200/BAB-II;;;A;;B;BAB: Berufsabschluss Stufe II  nach APO-BK-15, Anl.E;E, § 20;-02-;-22-;-E04-;1;;
-BK-SB-;APO-BK-15/E-Agrar-1;APO-BK-15/E-Agrar-1200/BAB-II;;;A;;B;BAB: Berufsabschluss Stufe II  nach APO-BK-15, Anl.E;E, § 20;-01-;-22-;-E03-;1;;
-BK-SB-;APO-BK-15/E-Agrar-2;APO-BK-15/E-Agrar-2400/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Agrar-2;APO-BK-15/E-Agrar-2400/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Agrar-2;APO-BK-15/E-Agrar-2400/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Agrar-2;APO-BK-15/E-Agrar-2400/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Agrar-2;APO-BK-15/E-Agrar-2400/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-01-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Agrar-2;APO-BK-15/E-Agrar-2400/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-02-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Ernäh-1;APO-BK-15/E-Ernährung-1200/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 23;-01-;-22-;-E03-;1;;
-BK-SB-;APO-BK-15/E-Ernäh-1;APO-BK-15/E-Ernährung-1200/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 23;-02;-22-;-E04-;1;;
-BK-SB-;APO-BK-15/E-Ernäh-2;APO-BK-15/E-Ernährung-2400/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Ernäh-2;APO-BK-15/E-Ernährung-2400/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Ernäh-2;APO-BK-15/E-Ernährung-2400/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Ernäh-2;APO-BK-15/E-Ernährung-2400/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Ernäh-2;APO-BK-15/E-Ernährung-2400/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-01-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Ernäh-2;APO-BK-15/E-Ernährungr-2400/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-02-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-FamPfleg;APO-BK-15/E-SozW-Fam.Pflege/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8, 30;-01-02-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-FamPfleg;APO-BK-15/E-SozW-Fam.Pflege/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8, 30;-06-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-FamPfleg;APO-BK-15/E-SozW-Fam.Pflege/V1;;;V;;A;Besondere Versetzungsbestimmung für die Fachschule für Soz-Wesen, Familienpflege nach APO-BK-15, Anl. E;E, § 29;-01-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-FamPfleg;APO-BK-15/E-SozW-Fam.Pflege/V1;;;V;;A;Besondere Versetzungsbestimmung für die Fachschule fürSoz-Wesen, Familienpflege nach APO-BK-15, Anl. E;E, § 29;-01-02-03-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-FamPfleg;APO-BK-15/E-SozW-Fam.Pflege/BAB-FP;;;A;;B;fachpraktische Prüfung nach APO-BK-15, Anl.E;E, § 8, 30, 33;-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-FamPfleg;APO-BK-15/E-SozW-Fam.Pflege/BAB-FP;;;A;;B;fachpraktische Prüfung nach APO-BK-15, Anl.E;E, § 8, 30, 33;-06-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-FamPfleg;APO-BK-15/E-SozW-Fam.Pflege/BAB-FT;;;A;;B;fachtheoretische Prüfung nach APO-BK-15, Anl.E;E, § 8, 30;-02-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-FamPfleg;APO-BK-15/E-SozW-Fam.Pflege/BAB-FT;;;A;;B;fachtheoretische Prüfung nach APO-BK-15, Anl.E;E, § 8, 30;-04-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-FamPfleg;APO-BK-15/E-SozW-Fam.Pflege/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-02-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-FamPfleg;APO-BK-15/E-SozW-Fam.Pflege/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-04-06-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-FamPfleg;APO-BK-15/E-SozW-Fam.Pflege/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-01-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-FamPfleg;APO-BK-15/E-SozW-Fam.Pflege/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-02-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-Gestalt;APO-BK-15/E-Gestaltung/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Gestalt;APO-BK-15/E-Gestaltung/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Gestalt;APO-BK-15/E-Gestaltung/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Gestalt;APO-BK-15/E-Gestaltung/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Gestalt;APO-BK-15/E-Gestaltung/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-02-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Gestalt;APO-BK-15/E-Gestaltung/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-01-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-HeilerzP;APO-BK-15/E-SozW-Heilerz.Pflege/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8, 30;-01-02-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-HeilerzP;APO-BK-15/E-SozW-Heilerz.Pflege/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8, 30;-06-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-HeilerzP;APO-BK-15/E-SozW-Heilerz.Pflege/V1;;;V;;A;Besondere Versetzungsbestimmung für die Fachschule für Sozialpädagogik nach APO-BK-15, Anl. E;E, § 29;-01-02-03-05-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-HeilerzP;APO-BK-15/E-SozW-Heilerz.Pflege/V1;;;V;;A;Besondere Versetzungsbestimmung für die Fachschule für Sozialwesen nach APO-BK-15, Anl. E;E, § 29;-01-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-HeilerzP;APO-BK-15/E-SozW-Heilerz.Pflege/BAB-FP;;;A;;B;fachpraktische Prüfung nach APO-BK-15, Anl.E;E, § 8, 30, 33;-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-HeilerzP;APO-BK-15/E-SozW-Heilerz.Pflege/BAB-FP;;;A;;B;fachpraktische Prüfung nach APO-BK-15, Anl.E;E, § 8, 30, 33;-06-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-HeilerzP;APO-BK-15/E-SozW-Heilerz.Pflege/BAB-FT;;;A;;B;fachtheoretische Prüfung nach APO-BK-15, Anl.E;E, § 8, 30;-02-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-HeilerzP;APO-BK-15/E-SozW-Heilerz.Pflege/BAB-FT;;;A;;B;fachtheoretische Prüfung nach APO-BK-15, Anl.E;E, § 8, 30;-04-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-HeilerzP;APO-BK-15/E-SozW-Heilerz.Pflege/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-04-06-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-HeilerzP;APO-BK-15/E-SozW-Heilerz.Pflege/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-02-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-HeilerzP;APO-BK-15/E-SozW-Heilerz.Pflege/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-01-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-HeilerzP;APO-BK-15/E-SozW-Heilerz.Pflege/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-02-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-Heilpäd;APO-BK-15/E-SozW-Heilpäd/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8, 30;-02-;-22-;-E03-;1;;
-BK-SB-;APO-BK-15/E-Heilpäd;APO-BK-15/E-SozW-Heilpäd/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8, 30;-04-;-22-;-E04-;1;;
-BK-SB-;APO-BK-15/E-Motopäd;APO-BK-15/E-SozW-Motopädie/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8, 30;-01-;-22-;-E03-;1;;
-BK-SB-;APO-BK-15/E-Motopäd;APO-BK-15/E-SozW-Motopädie/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8, 30;-02-;-22-;-E04-;1;;
-BK-SB-;APO-BK-15/E-SozPäd;APO-BK-15/E-SozW-SozPäd/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 6(2), 8;-06-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-SozPäd;APO-BK-15/E-SozW-SozPäd/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 6(2), 8;-01-02-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-SozPäd;APO-BK-15/E-SozW-SozPäd/V1;;;V;;A;Besondere Versetzungsbestimmung für die Fachschule für Sozialpädagogik nach APO-BK-15, Anl. E;E, § 29;-01-02-03-05-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-SozPäd;APO-BK-15/E-SozW-SozPäd/V1;;;V;;A;Besondere Versetzungsbestimmung für die Fachschule für Sozialpädagogik nach APO-BK-15, Anl. E;E, § 29;-01-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-SozPäd;APO-BK-15/E-SozW-SozPäd/BAB-FP;;;A;;B;fachpraktische Prüfung nach APO-BK-15, Anl.E;E, § 8, 30;-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-SozPäd;APO-BK-15/E-SozW-SozPäd/BAB-FP;;;A;;B;fachpraktische Prüfung nach APO-BK-15, Anl.E;E, § 8, 30;-06-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-SozPäd;APO-BK-15/E-SozW-SozPäd/BAB-FT;;;A;;B;fachtheoretische Prüfung nach APO-BK-15, Anl.E;E, §8, 30;-04-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-SozPäd;APO-BK-15/E-SozW-SozPäd/BAB-FT;;;A;;B;fachtheoretische Prüfung nach APO-BK-15, Anl.E;E, §8, 30;-02-;-25-;-E05-;1;;
-BK-SB-;APO-BK-15/E-SozPäd;APO-BK-15/E-SozW-SozPäd/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-02-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-SozPäd;APO-BK-15/E-SozW-SozPäd/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-04-06-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-SozPäd;APO-BK-15/E-SozW-SozPäd/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-02-;-23-;-E07-;1;;
-BK-SB-;APO-BK-15/E-SozPäd;APO-BK-15/E-SozW-SozPäd/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-01-02-03-;--23-;-E05-;1;;
-BK-SB-;APO-BK-15/E-Technik;APO-BK-15/E-Technik/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Technik;APO-BK-15/E-Technik/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Technik;APO-BK-15/E-Technik/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Technik;APO-BK-15/E-Technik/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Technik;APO-BK-15/E-Technik/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-02-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Technik;APO-BK-15/E-Technik/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-01-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Wirt-1;APO-BK-15/E-Wirtschaft-1200/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8, 41;-02-;-22-;-E04-;1;;
-BK-SB-;APO-BK-15/E-Wirt-1;APO-BK-15/E-Wirtschaft-1200/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8, 41;-01-;-22-;-E03-;1;;
-BK-SB-;APO-BK-15/E-Wirt-2;APO-BK-15/E-Wirtschaft-2400/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Wirt-2;APO-BK-15/E-Wirtschaft-2400/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.E;E, § 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Wirt-2;APO-BK-15/E-Wirtschaft-2400/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Wirt-2;APO-BK-15/E-Wirtschaft-2400/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.E;E, § 6(2), 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/E-Wirt-2;APO-BK-15/E-Wirtschaft-2400/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-02-;-21-;-E02-;1;;
-BK-SB-;APO-BK-15/E-Wirt-2;APO-BK-15/E-Wirtschaft-2400/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.E;E, § 6(1);-01-;-21-;-E01-;1;;
-BK-SB-;APO-BK-15/A-AV;APO-BK-15/A-AV/HSA;5F;1A;A;;A;Berufsabschluss und Mittlerer Abschluss (Fachoberschulreife ohne Qualifikationsvermerk) nach APO-BK-15, Anl.A;A;-01-02-;-2-;-A10-A11-A14-A15-A16-;2;;
-BK-SB-;APO-BK-15/A-AV;APO-BK-15/A-AV/HSA;5G;1A;A;;A;Berufsabschluss und Mittlerer Abschluss (Fachoberschulreife mit Qualifikationsvermerk) nach APO-BK-15, Anl.A;A;-01-02-;-2-;-A10-A11-A14-A15-A16-;2;;
-BK-SB-;APO-BK-15/A-AV;APO-BK-15/A-AV/HSA;0G;1A;A;;A;Mittlerer Abschluss (Fachoberschulreife mit Qualifikationsvermerk) nach APO-BK-15, Anl.A;A;-01-02-;-2-;-A10-A14-;2;;
-BK-SB-;APO-BK-15/A-AV;APO-BK-15/A-AV/HSA;5G;1A;A;;A;Berufsabschluss und Fachhochschulreife nach APO-BK-15, Anl.A;A;-01-02-;-2-;-A11-A15-A16-;2;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/BK;4D;;A;;B;BK: Berufliche Kenntnisse, Fähigkeiten und Fertigkeiten und Hauptschulabschluss nach APO-BK-15, Anl.B;B;-01-;-8-;-B06-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/SI;1D;;A;;A;BK: Hauptschulabschluss (für G8 Schüler) nach APO-BK-15, Anl.B;B;-01-;-8-;-B07-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/FOR;1F;;A;;A;BK: Mittlerer Abschluss (FOR ohne Qualifikationsvermerk) nach APO-BK-15, Anl.B;B;-01-;-8-;-B07-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/FGO;1G;;A;;A;BK: Mittlerer Abschluss (FOR mit Qualifikationsvermerk) nach APO-BK-15, Anl.B;B;-01-;-8-;-B07-;1;;
-BK-SB-;APO-BK-15/A-FK;APO-BK-15/A-FK/FGO;3G;;A;;A;FORQ: Sekundarabschluss I - Fachoberschulreife mit Berechtigung zum Besuch der gymnasialen Oberstufe - APO-BK-15, Anl. A;A,§ 9(5);-02-03-04-;-1-;-A01-A02-A03-A04-A16-;2;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/BK;1A;;A;;B;BK: Berufliche Kenntnisse, Fähigkeiten und Fertigkeiten nach APO-BK-15, Anl.B;B;-01-;-8-;-B07-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/FOR6;;;A;;A;FOR: gleichwertiger Abschluss zum Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.B;B, § 6 (2);-01-02-;-6-7-;-B04-B05-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/FGO;5G;;A;;A;FORQ: Sekundarabschluss I - Fachoberschulreife - mit Berechtigung z. Besuch d. gymn. Oberstufe, APO-BK-15, Anl.B;B, § 7 (2);-01-02-;-8-;-B04-B05-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/SI;;;A;;A;HA10: Sekundarabschluss I - Hauptschulabschluss n. Kl. 10 - nach APO-BK-15, Anl. B;B, § 6 (2);-01-02-;-6-7-;-B04-B05-;1;;
-BK-SB-;APO-BK-15/A-FK;APO-BK-15/A-FK/FGO;3G;;A;;A;FORQ: Sekundarabschluss I - Fachoberschulreife mit Berechtigung zum Besuch der gymnasialen Oberstufe - APO-BK-15, Anl. A;A,§ 9(5);-01-;-1-;-A04-;2;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B08/HSA;0D;;A;;A;BK: Hauptschulabschluss nach Klasse 10 nach APO-BK-15, Anl.B;B;-01-02-;-8-;-B08-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B08/FOR;0F;;A;;A;BK: Mittlerer Abschluss (FOR ohne Qualifikationsvermerk) nach APO-BK-15, Anl.B;B;-01-02-;-8-;-B08-;2;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B08/FGO;0G;;A;;A;BK: Mittlerer Abschluss (FOR mit Qualifikationsvermerk) nach APO-BK-15, Anl.B;B;-01-02-;-8-;-B08-;3;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B08/BK/BAB;5G;;A;;B;BK:Berufsabschluss, Anl.B;B;-02-;-8-;-B08-;1;;
-BK-SB-;APO-BK-15/C-FOS;APO-BK-15/C-FOS/FHR;8J;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.C;C;-03-;-14-;-C11-;1;;
-Bkgesperrt-;APO-BK-15/C-FOS;APO-BK-15/C-FOS/V;1A;;V;;A;Abschlusszeugnis nach APO-BK-15;C;-01-;-14-;-C12-;1;;
-H-V-GE-S-R-;H/APO-SI05/10A;H/APO-SI05/AGZ_FSL;N;;A;;A;Abgangszeugnis der Förderschule mit Förderschwerpunkt Lernen;;-06-07-08-09-10-;;;0;;
-H-V-GE-S-R-;H/APO-SI05/10B;H/APO-SI05/AGZ_FSL;N;;A;;A;Abgangszeugnis der Förderschule mit Förderschwerpunkt Lernen;;-06-07-08-09-10-;;;0;;
-H-V-GE-S-R-;R/APO-SI05/5-10;R/APO-SI05/AGZ_FSL;N;;A;;A;Abgangszeugnis der Förderschule mit Förderschwerpunkt Lernen;;-06-07-08-09-10-;;;0;;
-H-V-GE-S-R-;GE/APO-SI05/5-10;GE/APO-SI05/AGZ_FSL;N;;A;;A;Abgangszeugnis der Förderschule mit Förderschwerpunkt Lernen;;-06-07-08-09-10-;;;0;;
-BK-SB-;APO-BK-15/A-FK;APO-BK-15/A-FK/HS9;3B;;A;;A;HSA9: Hauptschulabschluss nach Kl. 9 - APO-BK-15, Anl. A;A,§ 9(1)-(2);-02-03-04-;-1-;-A01-A02-A03-A04-A16-;0;;
-Bkgesperrt-;APO-BK-15/C-FOS;APO-BK-15/C-FOS/VP;;;A;;A;FOR: Fachoberschulreife nach APO-BK-15, Anl. C;C;-01-;-14-;-C05-C07-C08-C11-;99;;
-BK-SB-;APO-BK-15/C-BFS-BK;APO-BK-15/C-BFS-BK/FOR;;;A;FOR;A;FOR: Fachoberschulreife nach APO-BK-15, Anl. C;C;-01-;-12-;-C03-C04-;1;;
-BK-;APO-BK-15/C-BFS-BAB;APO-BK-15/C-BFS-BAB/FOR;;;A;FOR;A;FOR: Fachoberschulreife nach APO-BK-15, Anl. C;C;-01-;-10-;-C01-C12-;1;;
