NameTabelle;NameSpalte;Revision;Veraltet;Sortierung;Datentyp;Datenlaenge;DefaultWert;IsNotNull;JavaAttributName;JavaAttributConverter;JavaAttributConverterRevision;JavaAttributConverterVeraltet;JavaKommentar
K_EinschulungsArt;Sortierung;;;3;int;;32000;0;;;;;Sortierung der Einschulungsart
K_EinschulungsArt;Sichtbar;;;4;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit der Einschulungsart
K_EinschulungsArt;Aenderbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit der Einschulungsart
K_EinschulungsArt;SchulnrEigner;;1;6;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Einzelleistungen;ID;;;1;bigint;;;1;;;;;ID der Teilleistung zu den Leistungsdaten
K_Einzelleistungen;SchulnrEigner;;1;2;int;;;1;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Einzelleistungen;Bezeichnung;;;3;varchar;50;;0;;;;;Bezeichnung der Teilleistung zu den Leistungsdaten
K_Einzelleistungen;Sortierung;;;4;int;;32000;0;;;;;Sortierung der Teilleistung zu den Leistungsdaten
K_Einzelleistungen;Sichtbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit der Teilleistung zu den Leistungsdaten
K_Einzelleistungen;Gewichtung;;;6;float;;;0;;;;;Gewichtung der Teilleistung zu den Leistungsdaten
K_EntlassGrund;ID;;;1;bigint;;;1;;;;;ID des Entlassgrundes
K_EntlassGrund;Bezeichnung;;;2;varchar;30;;1;;;;;Bezeichnung des Entlassgrundes
K_EntlassGrund;Sortierung;;;3;int;;32000;0;;;;;Sortierung des Entlassgrundes
K_EntlassGrund;Sichtbar;;;4;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit des Entlassgrundes
K_EntlassGrund;Aenderbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit des Entlassgrundes
K_EntlassGrund;SchulnrEigner;;1;6;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_ErzieherArt;ID;;;1;bigint;;;1;;;;;ID der Erzieherart
K_ErzieherArt;Bezeichnung;;;2;varchar;30;;1;;;;;Bezeichnung der Erzieherart
K_ErzieherArt;Sortierung;;;3;int;;32000;0;;;;;Sortierung der Erzieherart
K_ErzieherArt;Sichtbar;;;4;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit der Erzieherart
K_ErzieherArt;Aenderbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit der Erzieherart
K_ErzieherArt;ExportBez;;;6;varchar;20;;0;;;;;Exportbezeichnung der Erzieherart
K_ErzieherArt;SchulnrEigner;;1;7;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_ErzieherFunktion;ID;;;1;bigint;;;1;;;;;DEPRECATED: ID der Ezieherfunktion
K_ErzieherFunktion;Bezeichnung;;;2;varchar;50;;1;;;;;DEPRECATED: Bezeichnung der Ezieherfunktion
K_ErzieherFunktion;Sortierung;;;3;int;;32000;0;;;;;DEPRECATED: Sortierung der Ezieherfunktion
K_ErzieherFunktion;Sichtbar;;;4;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;SDEPRECATED: Sichbarkeit der Ezieherfunktion
K_ErzieherFunktion;Aenderbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;DEPRECATED: Änderbarkeit der Ezieherfunktion
K_ErzieherFunktion;SchulnrEigner;;1;6;int;;;0;;;;;DEPRECATED: Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_FahrschuelerArt;ID;;;1;bigint;;;1;;;;;ID der Fahrschülerart
K_FahrschuelerArt;Bezeichnung;;;2;varchar;30;;1;;;;;Bezeichnung der Fahrschülerart
K_FahrschuelerArt;Sortierung;;;3;int;;32000;0;;;;;Sortierung der Fahrschülerart
K_FahrschuelerArt;Sichtbar;;;4;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit der Fahrschülerart
K_FahrschuelerArt;Aenderbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit der Fahrschülerart
K_FahrschuelerArt;SchulnrEigner;;1;6;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Foerderschwerpunkt;ID;;;1;bigint;;;1;;;;;ID des Förderschwerpunktes
K_Foerderschwerpunkt;Bezeichnung;;;2;varchar;50;;1;;;;;Bezeichnung des Förderschwerpunktes
K_Foerderschwerpunkt;StatistikKrz;;;3;varchar;2;;0;;;;;Statistikkürzel des Förderschwerpunktes
K_Foerderschwerpunkt;Sortierung;;;4;int;;32000;0;;;;;Sortierung des Förderschwerpunktes
K_Foerderschwerpunkt;Sichtbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit des Förderschwerpunktes
K_Foerderschwerpunkt;Aenderbar;;;6;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit des Förderschwerpunktes
K_Foerderschwerpunkt;SchulnrEigner;;1;7;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Haltestelle;ID;;;1;bigint;;;1;;;;;ID der Haltestelle
K_Haltestelle;Bezeichnung;;;2;varchar;30;;1;;;;;Bezeichnung der Haltestelle
K_Haltestelle;Sortierung;;;3;int;;32000;0;;;;;Sortierung der Haltestelle
K_Haltestelle;Sichtbar;;;4;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit der Haltestelle
K_Haltestelle;Aenderbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit der Haltestelle
K_Haltestelle;EntfernungSchule;;;6;float;;;0;;;;;Enterfung zur Schule von der Haltestelle
K_Haltestelle;SchulnrEigner;;1;7;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Kindergarten;ID;;;1;bigint;;;1;;;;;ID des Kindergartens
K_Kindergarten;Bezeichnung;;;2;varchar;100;;0;;;;;Bezeichnung des Kindergartens
K_Kindergarten;PLZ;;;3;varchar;10;;0;;;;;PLZ  des Kindergartens
K_Kindergarten;Ort;;;4;varchar;30;;0;;;;;Ort des Kindergartens
K_Kindergarten;Strasse;;1;5;varchar;55;;0;;;;;Straße des Kindergartens
K_Kindergarten;Strassenname;;;6;varchar;55;;0;;;;;Strassenname des Kindergartens
K_Kindergarten;HausNr;;;7;varchar;10;;0;;;;;Hausnummer des Kindergarten
K_Kindergarten;HausNrZusatz;;;8;varchar;30;;0;;;;;Hausnumemrzusatz des Kindergartens
K_Kindergarten;Tel;;;9;varchar;20;;0;;;;;Telefonnummer des Kindergartens
K_Kindergarten;Email;;;10;varchar;40;;0;;;;;E-Mail-Adresse des Kindergartens
K_Kindergarten;Bemerkung;;;11;varchar;50;;0;;;;;Bemerkung zum Kindergarten
K_Kindergarten;Sichtbar;;;12;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Sichbarkeit des Kindergartens
K_Kindergarten;Sortierung;;;13;int;;;0;;;;;Sortierung des Kindergartens
K_Kindergarten;SchulnrEigner;;1;14;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Lehrer;ID;;;1;bigint;;;1;;;;;Eindeutige ID zur Kennzeichnung des Lehrer-Datensatzes
K_Lehrer;GU_ID;;;2;varchar;40;;0;;;;;Eindeutige ID Datenbank übergreifend. Wurde früher mal für Logineo genutzt, kann später mal zur Identifizierung genutzt werden.
K_Lehrer;Kuerzel;;;3;varchar;10;;1;;;;;Lehrer-Kürzel für eine lesbare eindeutige Identifikation des Lehrers
K_Lehrer;LIDKrz;;;4;varchar;4;;0;kuerzelLID;;;;Lehrer-Kürzel für eine eindeutige Identifikation des Lehrers – Verwendung für die Statistik - TODO lassen sich kuerzel und LIDKrz nicht sinnvoll zusammenfassen?
K_Lehrer;Nachname;;;5;varchar;120;;1;;;;;Der Nachname des Lehrers PAuswG vom 21.6.2019 §5 Abs. 2
K_Lehrer;Vorname;;;6;varchar;80;;0;;;;;Der Vorname des Lehrers PAuswG vom 21.6.2019 §5 Abs. 2
K_Lehrer;PersonTyp;;;7;varchar;20;LEHRKRAFT;0;;PersonalTypConverter;1;;Die Art der Person – wurde nachträglich hinzugefügt, damit auch Nicht-Lehrer in die Liste aufgenommen und unterschieden werden können
K_Lehrer;SchulnrEigner;;1;8;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Lehrer;Sortierung;;;9;int;;32000;0;;;;;Eine Nummer, die zur Sortierung der Lehrer-Datensätze verwendet werden kann.
K_Lehrer;Sichtbar;;;10;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Gibt an, ob der Lehrer-Datensatz in der Oberfläche sichtbar sein soll und bei einer Auswahl zur Verfügung steht. 
K_Lehrer;Aenderbar;;;11;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Gibt an, ob Änderungen am Lehrer-Datensatz erlaubt sind.
K_Lehrer;FuerExport;;;12;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Gibt an, ob der Lehrer-Datensatz für den Export in andere Software verwendet werden soll - TODO fuer welche(n) Zweck(e) wird dies gespeichert - gehört dies an diese Stelle? 
K_Lehrer;Statistik;;;13;varchar;1;+;0;statistikRelevant;BooleanPlusMinusDefaultPlusConverter;;;Gibt an, ob der Lehrer-Datensatz bei der Statistik berücksichtigt werden soll.
K_Lehrer;Strasse;;1;14;varchar;55;;0;;;;;Adressdaten des Lehrers: Strasse
K_Lehrer;Strassenname;;;15;varchar;55;;0;;;;;Straßenname der Lehrkraft
K_Lehrer;HausNr;;;16;varchar;10;;0;;;;;Hausnummer wenn getrennt gespeichert
K_Lehrer;HausNrZusatz;;;17;varchar;30;;0;;;;;Zusatz zur Hausnummer wenn Hausnummern getrennt gespeichert werden
K_Lehrer;Ort_ID;;;18;bigint;;;0;;;;;Adressdaten des Lehrers: Fremdschlüssel auf die Katalog-Tabelle mit den Orten
K_Lehrer;PLZ;;3;19;varchar;10;;0;;;;;DEPRECATED: Adressdaten des Lehrers: Postleitzahl - Ort als Spalte in der Tabelle ergänzen, ähnlich wie bei Schüler, wichtig da ansonsten Probleme auftauchen, wenn ein PLZ ? Ortsname nicht eindeutig ist, was gelegentlich vorkommt
K_Lehrer;Ortsteil_ID;;;20;bigint;;;0;;;;;Adressdaten des Lehrers: Fremdschlüssel auf die Katalog-Tabelle mit den Ortsteilen
K_Lehrer;Tel;;;21;varchar;20;;0;telefon;;;;Adressdaten des Lehrers: Telefonnummer
K_Lehrer;Handy;;;22;varchar;20;;0;telefonMobil;;;;Adressdaten des Lehrers: Mobilnummer oder Faxnummer
K_Lehrer;Email;;;23;varchar;100;;0;eMailPrivat;;;;Adressdaten des Lehrers: Private Email-Adresse
K_Lehrer;EmailDienstlich;;;24;varchar;100;;0;eMailDienstlich;;;;Adressdaten des Lehrers: Dienstliche Email-Adresse
K_Lehrer;StaatKrz;;;25;varchar;3;;0;staatsangehoerigkeit;NationalitaetenConverter;1;;Die erste Staatsangehörigkeit des Lehrers
K_Lehrer;Geburtsdatum;;;26;date;;;0;;DatumConverter;;;Das Geburtsdatum des Lehrers
K_Lehrer;Geschlecht;;;27;varchar;1;;0;;GeschlechtConverterFromString;1;;Das Geschlecht des Lehrers - TODO ist in der Datenbank als String und nicht als Integer (3/4) hinterlegt, dies sollte in allen Tabellen einheitlich sein
K_Lehrer;Anrede;;;28;varchar;10;;0;;;;;Die Anrede für den Lehrer
K_Lehrer;Amtsbezeichnung;;;29;varchar;15;;0;;;;;Die Amtsbezeichnung des Lehrers
K_Lehrer;Titel;;;30;varchar;20;;0;;;;;Ggf. der Titel des Lehrers
K_Lehrer;Faecher;;;31;varchar;100;;0;;;;;Die Fächer, die der Lehrer unterrichtet - TODO hat dieses Feld noch einen Zweck? Fächer sind dem Lehrer eigentlich anders zugeordnet...  
K_Lehrer;IdentNr1;;;32;varchar;10;;0;identNrTeil1;;;;Der vordere Teil der NRW-weit eindeutigen Ident-Nummer - setzt sich normalerweise aus Geburtsdatum und Geschlecht (3/4) zusammen, kann in Einzelfällen aber von diesem Schema abweichen
K_Lehrer;SerNr;;;33;varchar;5;;0;identNrTeil2SerNr;;;;Der hintere Teil der Ident-Nummer – wird üblicherweise NRW-weit fortlaufend vergeben
K_Lehrer;PANr;;;34;varchar;20;;0;;;;;Personalakten-Nummer (wird von den Bezirksregierungen ggf genutzt)
K_Lehrer;LBVNr;;;35;varchar;15;;0;personalNrLBV;;;;Die Personalnummer beim Landesamt für Besoldung und Versorgung (LBV)
K_Lehrer;VSchluessel;;;36;varchar;1;;0;verguetungsSchluessel;;;;Der Vergütungsschlüssel
K_Lehrer;DatumZugang;;;37;date;;;0;;DatumConverter;;;Das Datum, wann der Lehrer an die Schule gekommen ist.
K_Lehrer;GrundZugang;;;38;varchar;10;;0;;;;;Der Grund für den Zugang des Lehrers
K_Lehrer;DatumAbgang;;;39;date;;;0;;DatumConverter;;;Das Datum, wann der Lehrer die Schule verlassen hat.
K_Lehrer;GrundAbgang;;;40;varchar;10;;0;;;;;Der Grund für das Verlassen der Schule durch den Lehrer
K_Lehrer;PflichtstdSoll;;;41;float;;;0;;;;;Das Pflichtstundensoll des Lehrers
K_Lehrer;Rechtsverhaeltnis;;;42;varchar;1;;0;;;;;Das Rechtsverhältnis unter welchem der Lehrer beschäftigt ist (z.B. Beamter auf Lebenszeit)
K_Lehrer;Beschaeftigungsart;;;43;varchar;2;;0;;;;;Die Art der Beschäftigung (Vollzeit, Teilzeit, etc.)
K_Lehrer;Einsatzstatus;;;44;varchar;1;;0;;;;;Der Einsatzstatus (z.B. Stammschule, nur hier tätig)
K_Lehrer;StammschulNr;;;45;varchar;6;;0;;;;;Die Schulnummer der Stammschule, sofern diese abweicht
K_Lehrer;MasernImpfnachweis;;;46;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Gibt an, ob ein Nachweis über die Masern-Impfung erbracht wurde
K_Lehrer;UnterrichtsStd;;;47;float;;;0;;;;;Berechnetes Feld: Die Anzahl der unterrichteten Stunden
K_Lehrer;MehrleistungStd;;;48;float;;;0;;;;;Berechnetes Feld: Die Stunden für eine Mehrleistung
K_Lehrer;EntlastungStd;;;49;float;;;0;;;;;Berechnetes Feld: Die Stunden für eine Entlastung
K_Lehrer;AnrechnungStd;;;50;float;;;0;;;;;Berechnetes Feld: Die angerechneten Stunden für eine nichtunterrichtliche Tätigkeit
K_Lehrer;RestStd;;;51;float;;;0;;;;;Berechnetes Feld: Reststunden
K_Lehrer;LPassword;;;52;varchar;255;;0;;;;;Wird für das GS-Modul genutzt (gehashed).
K_Lehrer;PWAktuell;;;53;varchar;3;"-;5";0;;;;;Gibt an ob das LPassword geändert wurde oder ob es noch das Initialkennwort ist
K_Lehrer;SchILDweb_FL;;;54;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;DEPRECATED: nicht mehr genutzt SchildWeb
K_Lehrer;SchILDweb_KL;;;55;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;DEPRECATED: nicht mehr genutzt SchildWeb
K_Lehrer;SchILDweb_Config;;;56;text;;;0;;;;;DEPRECATED: nicht mehr genutzt SchildWeb
K_Lehrer;KennwortTools;;;57;varchar;255;;0;;;;;DEPRECATED: wurde nie verwendet
K_Lehrer;Antwort1;;;58;varchar;255;;0;;;;;DEPRECATED: wurde nie verwendet
K_Lehrer;Antwort2;;;59;varchar;255;;0;;;;;DEPRECATED: wurde nie verwendet
K_Lehrer;KennwortToolsAktuell;;;60;varchar;3;"-;5";0;;;;;DEPRECATED: wurde nie verwendet
K_Lehrer;XNMPassword;;;61;varchar;255;;0;;;;;Passwort für das XNM-Tool 
K_Lehrer;XNMPassword2;;;62;varchar;255;;0;;;;;zweites Passwort für das XNM-Tool 
K_Lehrer;CredentialID;;;63;bigint;;;0;;;;;Die ID des Credential-Eintrags
K_Ort;ID;;;1;bigint;;;1;;;;;ID des Ortes
K_Ort;PLZ;;;2;varchar;10;;1;;;;;PLZ des Ortes
K_Ort;Bezeichnung;;;3;varchar;50;;1;;;;;Bezeichnung des Ortes
K_Ort;Kreis;;;4;varchar;3;;0;;;;;Kreis des Ortes
K_Ort;Sortierung;;;5;int;;32000;0;;;;;Sortierung des Ortes
K_Ort;Sichtbar;;;6;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit des Ortes
K_Ort;Aenderbar;;;7;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit des Ortes
K_Ort;Land;;;8;varchar;2;;0;;;;;Land des Ortes
K_Ort;SchulnrEigner;;1;9;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Ortsteil;ID;;;1;bigint;;;1;;;;;ID des Ortsteils
K_Ortsteil;Bezeichnung;;;2;varchar;30;;1;;;;;Bezeichnung des Ortsteils
K_Ortsteil;Ort_ID;;;3;bigint;;;0;;;;;Fremdschlüssel auf den Ort, dem der Ortsteil zugeordnet ist
K_Ortsteil;PLZ;;3;4;varchar;10;;0;;;;;PLZ des Ortsteils
K_Ortsteil;Sortierung;;;5;int;;32000;0;;;;;Sortierung des Ortsteils
K_Ortsteil;Sichtbar;;;6;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit des Ortsteils
K_Ortsteil;Aenderbar;;;7;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit des Ortsteils
K_Ortsteil;SchulnrEigner;;1;8;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Ortsteil;OrtsteilSchluessel;;;9;varchar;30;;0;;;;;Schlüssel des Ortsteils (Regional?)
K_Religion;ID;;;1;bigint;;;1;;;;;ID der Religion
K_Religion;Bezeichnung;;;2;varchar;30;;1;;;;;Bezeichnung der Religion
K_Religion;StatistikKrz;;;3;varchar;10;;0;;;;;Statistikkürzel der Religion
K_Religion;Sortierung;;;4;int;;32000;0;;;;;Sortierung der Religion
K_Religion;Sichtbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit der Religion
K_Religion;Aenderbar;;;6;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit der Religion
K_Religion;ExportBez;;;7;varchar;20;;0;;;;;Exportbezeichnung der Religion
K_Religion;ZeugnisBezeichnung;;;8;varchar;50;;0;;;;;Zeugnisbezeichnung der Religion
K_Religion;SchulnrEigner;;1;9;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Schule;ID;;;1;bigint;;;1;;;;;ID des Eintrags der Schulen
K_Schule;SchulNr;;;2;varchar;6;;1;;;;;Schulnummer des Eintrags der Schulen
K_Schule;Name;;;3;varchar;120;;0;;;;;Nachname der Lehrkraft PAuswG vom 21.6.2019 §5 Abs. 2
K_Schule;SchulformNr;;;4;varchar;3;;0;;;;;Schulformnummer des Eintrags der Schulen
K_Schule;SchulformKrz;;;5;varchar;3;;0;;;;;Schulformkürzel des Eintrags der Schulen
K_Schule;SchulformBez;;;6;varchar;50;;0;;;;;Schulformbezeichnung des Eintrags der Schulen
K_Schule;Strassenname;;;7;varchar;55;;0;;;;;Straßenname der Schule
K_Schule;HausNr;;;8;varchar;10;;0;;;;;Hausnummer wenn getrennt gespeichert
K_Schule;HausNrZusatz;;;9;varchar;30;;0;;;;;Hausnummerzusatz wenn getrennt gespeichert
K_Schule;Strasse;;1;10;varchar;55;;0;;;;;Straße des Eintrags der Schulen
K_Schule;PLZ;;;11;varchar;10;;0;;;;;PLZ des Eintrags der Schulen
K_Schule;Ort;;;12;varchar;50;;0;;;;;Ort des Eintrags der Schulen
K_Schule;Telefon;;;13;varchar;20;;0;;;;;Telefonnummer des Eintrags der Schulen
K_Schule;Fax;;;14;varchar;20;;0;;;;;Faxnummer des Eintrags der Schulen
K_Schule;Email;;;15;varchar;40;;0;;;;;E-MailAdresse des Eintrags der Schulen
K_Schule;Schulleiter;;;16;varchar;40;;0;;;;;Schulleitername des Eintrags der Schulen
K_Schule;Sortierung;;;17;int;;32000;0;;;;;Sortierung des Eintrags der Schulen
K_Schule;Sichtbar;;;18;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit des Eintrags der Schulen
K_Schule;Aenderbar;;;19;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit des Eintrags der Schulen
K_Schule;SchulNr_SIM;;;20;varchar;6;;0;;;;;Statistiklürzel Schulnummer des Eintrags der Schulen
K_Schule;Kuerzel;;;21;varchar;10;;0;;;;;Kürzel des Eintrags der Schulen
K_Schule;KurzBez;;;22;varchar;40;;0;;;;;Kutbezeichnung des Eintrags der Schulen
K_Schule;SchulnrEigner;;1;23;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Schulfunktionen;ID;;;1;bigint;;;1;;;;;ID der schulinternen Funktion
K_Schulfunktionen;Bezeichnung;;;2;varchar;50;;0;;;;;Bezeichnung der schulinternen Funktion
K_Schulfunktionen;Sortierung;;;3;int;;;0;;;;;Sortierung der schulinternen Funktion
K_Schulfunktionen;Sichtbar;;;4;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit der schulinternen Funktion
K_Schulfunktionen;SchulnrEigner;;1;5;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Schwerpunkt;ID;;;1;bigint;;;1;;;;;ID des Schwerpunktes
K_Schwerpunkt;Bezeichnung;;;2;varchar;50;;1;;;;;Bezeichnung des Schwerpunktes
K_Schwerpunkt;Sortierung;;;3;int;;32000;0;;;;;Sortierung des Schwerpunktes
K_Schwerpunkt;Sichtbar;;;4;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit des Schwerpunktes
K_Schwerpunkt;Aenderbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit des Schwerpunktes
K_Schwerpunkt;SchulnrEigner;;1;6;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Sportbefreiung;ID;;;1;bigint;;;1;;;;;ID der Sportbefreiung
K_Sportbefreiung;Bezeichnung;;;2;varchar;50;;1;;;;;Bezeichnung der Sportbefreiung
K_Sportbefreiung;Sortierung;;;3;int;;32000;0;;;;;Sortierung der Sportbefreiung
K_Sportbefreiung;Sichtbar;;;4;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit der Sportbefreiung
K_Sportbefreiung;Aenderbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit der Sportbefreiung
K_Sportbefreiung;SchulnrEigner;;1;6;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_TelefonArt;ID;;;1;bigint;;;1;;;;;ID der Telefonart
K_TelefonArt;Bezeichnung;;;2;varchar;30;;1;;;;;Bezeichnung der Telefonart
K_TelefonArt;Sortierung;;;3;int;;32000;0;;;;;Sortierung der Telefonart
K_TelefonArt;Sichtbar;;;4;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit der Telefonart
K_TelefonArt;Aenderbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit der Telefonart
K_TelefonArt;SchulnrEigner;;1;6;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Textdateien;ID;;;1;bigint;;;1;;;;;ID des Textes der zum Ersatz für txt-Dateien genutzt wird
K_Textdateien;Bezeichnung;;;2;varchar;32;;0;;;;;Bezeichnungdes Textes der zum Ersatz für txt-Dateien genutzt wird
K_Textdateien;Text_ID;;;3;bigint;;;1;;;;;TextID des Textes der zum Ersatz für txt-Dateien genutzt wird
K_Textdateien;Text_Body;;;4;text;;;0;;;;;Text-Body des Textes der zum Ersatz für txt-Dateien genutzt wird
K_Textdateien;Sichtbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit des Textes der zum Ersatz für txt-Dateien genutzt wird
K_Textdateien;Sortierung;;;6;smallint;;;0;;;;;Sortierung des Textes der zum Ersatz für txt-Dateien genutzt wird
K_Textdateien;SchulnrEigner;;1;7;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
K_Vermerkart;ID;;;1;bigint;;;1;;;;;ID der Vermerkart
K_Vermerkart;Bezeichnung;;;2;varchar;30;;1;;;;;Bezeichnung der Vermerkart
K_Vermerkart;Sortierung;;;3;int;;32000;0;;;;;Sortierung der Vermerkart
K_Vermerkart;Sichtbar;;;4;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichbarkeit der Vermerkart
K_Vermerkart;Aenderbar;;;5;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Änderbarkeit der Vermerkart
K_Vermerkart;SchulnrEigner;;1;6;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
